taxiid,timestamp,lat,log
7146,2008-02-06 12:43:27,116.72865,40.29867
7146,2008-02-06 12:43:32,116.72865,40.29867
7146,2008-02-06 12:43:37,116.72865,40.29867
7146,2008-02-06 12:43:42,116.72865,40.29867
7146,2008-02-06 12:43:47,116.72864,40.29867
7146,2008-02-06 12:43:47,116.72864,40.29867
7146,2008-02-06 12:43:52,116.72865,40.29868
7146,2008-02-06 12:43:52,116.72865,40.29868
7146,2008-02-06 12:43:59,116.72865,40.29868
7146,2008-02-06 12:44:02,116.72865,40.29868
7146,2008-02-06 12:44:07,116.72865,40.29868
7146,2008-02-06 12:44:12,116.72865,40.29868
7146,2008-02-06 12:44:17,116.72865,40.29868
7146,2008-02-06 12:44:22,116.72865,40.29868
7146,2008-02-06 12:44:27,116.72864,40.29868
7146,2008-02-06 12:44:32,116.72864,40.29868
7146,2008-02-06 12:44:37,116.72865,40.29868
7146,2008-02-06 12:44:42,116.72865,40.29868
7146,2008-02-06 12:44:47,116.72865,40.29868
7146,2008-02-06 12:44:57,116.72866,40.29868
7146,2008-02-06 12:45:02,116.72866,40.29867
7146,2008-02-06 12:45:12,116.72866,40.29867
7146,2008-02-06 12:45:17,116.72866,40.29867
7146,2008-02-06 12:45:22,116.72866,40.29867
7146,2008-02-06 12:45:27,116.72865,40.29868
7146,2008-02-06 12:45:32,116.72865,40.29868
7146,2008-02-06 12:45:37,116.72865,40.29868
7146,2008-02-06 12:45:42,116.72865,40.29868
7146,2008-02-06 12:45:47,116.72865,40.29868
7146,2008-02-06 12:45:52,116.72865,40.29868
7146,2008-02-06 12:45:57,116.72865,40.29868
7146,2008-02-06 12:46:07,116.72865,40.29868
7146,2008-02-06 12:46:12,116.72866,40.29868
7146,2008-02-06 12:46:17,116.72866,40.29868
7146,2008-02-06 12:46:27,116.72866,40.29867
7146,2008-02-06 12:46:32,116.72866,40.29867
7146,2008-02-06 12:46:37,116.72866,40.29868
7146,2008-02-06 12:46:42,116.72866,40.29868
7146,2008-02-06 12:46:47,116.72866,40.29868
7146,2008-02-06 12:46:52,116.72866,40.29868
7146,2008-02-06 12:46:57,116.72866,40.29868
7146,2008-02-06 12:47:02,116.72866,40.29868
7146,2008-02-06 12:47:12,116.72866,40.29868
7146,2008-02-06 12:47:17,116.72866,40.29868
7146,2008-02-06 12:47:22,116.72866,40.29868
7146,2008-02-06 12:47:27,116.72866,40.29868
7146,2008-02-06 12:47:32,116.72866,40.29868
7146,2008-02-06 12:47:37,116.72866,40.29868
7146,2008-02-06 12:47:42,116.72867,40.29868
7146,2008-02-06 12:47:52,116.72867,40.29869
7146,2008-02-06 12:48:02,116.72867,40.29868
7146,2008-02-06 12:48:07,116.72867,40.29868
7146,2008-02-06 12:48:12,116.72867,40.29868
7146,2008-02-06 12:48:17,116.72868,40.29868
7146,2008-02-06 12:48:22,116.72868,40.29868
7146,2008-02-06 12:48:27,116.72868,40.29868
7146,2008-02-06 12:48:32,116.72868,40.29868
7146,2008-02-06 12:48:37,116.72868,40.29868
7146,2008-02-06 12:48:37,116.72868,40.29868
7146,2008-02-06 12:48:42,116.72867,40.29868
7146,2008-02-06 12:48:42,116.72867,40.29868
7146,2008-02-06 12:48:47,116.72867,40.29868
7146,2008-02-06 12:48:52,116.72867,40.29868
7146,2008-02-06 12:48:57,116.72867,40.29869
7146,2008-02-06 12:49:02,116.72867,40.29869
7146,2008-02-06 12:49:07,116.72867,40.29869
7146,2008-02-06 12:49:12,116.72867,40.29869
7146,2008-02-06 12:49:17,116.72867,40.29869
7146,2008-02-06 12:49:22,116.72867,40.29869
7146,2008-02-06 12:49:27,116.72867,40.29869
7146,2008-02-06 12:49:32,116.72867,40.29869
7146,2008-02-06 12:49:37,116.72867,40.29868
7146,2008-02-06 12:49:42,116.72867,40.29868
7146,2008-02-06 12:49:47,116.72867,40.29868
7146,2008-02-06 12:49:52,116.72867,40.29868
7146,2008-02-06 12:49:57,116.72867,40.29868
7146,2008-02-06 12:50:22,116.72866,40.29867
7146,2008-02-06 12:50:27,116.72866,40.29867
7146,2008-02-06 12:50:32,116.72866,40.29867
7146,2008-02-06 12:50:37,116.72867,40.29867
7146,2008-02-06 12:50:42,116.72867,40.29866
7146,2008-02-06 12:50:47,116.72867,40.29866
7146,2008-02-06 12:50:52,116.72867,40.29866
7146,2008-02-06 12:50:57,116.72867,40.29866
7146,2008-02-06 12:51:02,116.72868,40.29866
7146,2008-02-06 12:51:07,116.72868,40.29866
7146,2008-02-06 12:51:12,116.72868,40.29866
7146,2008-02-06 12:51:17,116.72868,40.29865
7146,2008-02-06 12:51:22,116.72868,40.29865
7146,2008-02-06 12:51:32,116.72869,40.29865
7146,2008-02-06 12:51:37,116.72869,40.29865
7146,2008-02-06 12:51:42,116.72869,40.29865
7146,2008-02-06 12:51:47,116.72869,40.29865
7146,2008-02-06 12:51:52,116.72869,40.29865
7146,2008-02-06 12:51:57,116.72869,40.29865
7146,2008-02-06 12:52:02,116.7287,40.29865
7146,2008-02-06 12:52:07,116.7287,40.29865
7146,2008-02-06 12:52:12,116.7287,40.29865
7146,2008-02-06 12:52:17,116.7287,40.29865
7146,2008-02-06 12:52:22,116.7287,40.29865
7146,2008-02-06 12:52:27,116.7287,40.29865
7146,2008-02-06 12:52:32,116.7287,40.29864
7146,2008-02-06 12:52:37,116.7287,40.29864
7146,2008-02-06 12:52:42,116.7287,40.29864
7146,2008-02-06 12:52:47,116.7287,40.29864
7146,2008-02-06 12:52:52,116.7287,40.29864
7146,2008-02-06 12:52:57,116.7287,40.29864
7146,2008-02-06 12:53:02,116.7287,40.29864
7146,2008-02-06 12:53:07,116.7287,40.29864
7146,2008-02-06 12:53:12,116.72871,40.29864
7146,2008-02-06 12:53:17,116.72871,40.29863
7146,2008-02-06 12:53:22,116.72871,40.29863
7146,2008-02-06 12:53:27,116.72871,40.29863
7146,2008-02-06 12:53:27,116.72871,40.29863
7146,2008-02-06 12:53:32,116.72871,40.29864
7146,2008-02-06 12:53:32,116.72871,40.29864
7146,2008-02-06 12:53:37,116.72871,40.29864
7146,2008-02-06 12:53:42,116.72871,40.29864
7146,2008-02-06 12:53:47,116.72871,40.29864
7146,2008-02-06 12:53:52,116.7287,40.29864
7146,2008-02-06 12:53:57,116.7287,40.29864
7146,2008-02-06 12:54:02,116.72871,40.29863
7146,2008-02-06 12:54:07,116.72871,40.29863
7146,2008-02-06 12:54:12,116.72871,40.29863
7146,2008-02-06 12:54:17,116.72871,40.29863
7146,2008-02-06 12:54:22,116.72871,40.29863
7146,2008-02-06 12:54:27,116.72871,40.29863
7146,2008-02-06 12:54:32,116.72871,40.29863
7146,2008-02-06 12:54:37,116.72871,40.29863
7146,2008-02-06 12:54:42,116.72871,40.29863
7146,2008-02-06 12:54:47,116.72872,40.29863
7146,2008-02-06 12:54:52,116.72872,40.29864
7146,2008-02-06 12:55:02,116.72872,40.29864
7146,2008-02-06 12:55:07,116.72872,40.29864
7146,2008-02-06 12:55:12,116.72872,40.29864
7146,2008-02-06 12:55:22,116.72872,40.29864
7146,2008-02-06 12:55:27,116.72872,40.29864
7146,2008-02-06 12:55:32,116.72873,40.29864
7146,2008-02-06 12:55:37,116.72873,40.29863
7146,2008-02-06 12:55:42,116.72874,40.29863
7146,2008-02-06 12:55:47,116.72874,40.29863
7146,2008-02-06 12:55:52,116.72874,40.29863
7146,2008-02-06 12:55:57,116.72874,40.29863
7146,2008-02-06 12:56:02,116.72874,40.29862
7146,2008-02-06 12:56:07,116.72874,40.29862
7146,2008-02-06 12:56:12,116.72874,40.29862
7146,2008-02-06 12:56:17,116.72874,40.29862
7146,2008-02-06 12:56:22,116.72874,40.29862
7146,2008-02-06 12:56:46,116.72874,40.29863
7146,2008-02-06 12:56:52,116.72874,40.29864
7146,2008-02-06 12:56:57,116.72874,40.29864
7146,2008-02-06 12:57:02,116.72874,40.29864
7146,2008-02-06 12:57:07,116.72874,40.29864
7146,2008-02-06 12:57:12,116.72874,40.29864
7146,2008-02-06 12:57:17,116.72874,40.29864
7146,2008-02-06 12:57:22,116.72874,40.29864
7146,2008-02-06 12:57:27,116.72873,40.29864
7146,2008-02-06 12:57:32,116.72873,40.29864
7146,2008-02-06 12:57:37,116.72873,40.29864
7146,2008-02-06 12:57:37,116.72873,40.29864
7146,2008-02-06 12:57:57,116.72873,40.29863
7146,2008-02-06 12:58:02,116.72873,40.29863
7146,2008-02-06 12:58:07,116.72873,40.29863
7146,2008-02-06 12:58:12,116.72873,40.29863
7146,2008-02-06 12:58:17,116.72873,40.29863
7146,2008-02-06 12:58:17,116.72873,40.29863
7146,2008-02-06 12:58:22,116.72873,40.29863
7146,2008-02-06 12:58:22,116.72873,40.29863
7146,2008-02-06 12:58:27,116.72873,40.29863
7146,2008-02-06 12:58:32,116.72873,40.29862
7146,2008-02-06 12:58:37,116.72873,40.29862
7146,2008-02-06 12:58:42,116.72873,40.29862
7146,2008-02-06 12:58:47,116.72873,40.29862
7146,2008-02-06 12:58:52,116.72873,40.29861
7146,2008-02-06 12:58:57,116.72873,40.29861
7146,2008-02-06 12:59:02,116.72873,40.2986
7146,2008-02-06 12:59:07,116.72874,40.2986
7146,2008-02-06 12:59:12,116.72874,40.29859
7146,2008-02-06 12:59:17,116.72874,40.29859
7146,2008-02-06 12:59:22,116.72874,40.29858
7146,2008-02-06 12:59:27,116.72874,40.29858
7146,2008-02-06 12:59:32,116.72874,40.29858
7146,2008-02-06 12:59:37,116.72874,40.29858
7146,2008-02-06 12:59:42,116.72874,40.29858
7146,2008-02-06 12:59:47,116.72874,40.29858
7146,2008-02-06 12:59:52,116.72874,40.29858
7146,2008-02-06 12:59:57,116.72874,40.29858
7146,2008-02-06 13:00:02,116.72874,40.29859
7146,2008-02-06 13:00:07,116.72874,40.2986
7146,2008-02-06 13:00:12,116.72874,40.2986
7146,2008-02-06 13:00:17,116.72874,40.2986
7146,2008-02-06 13:00:22,116.72874,40.2986
7146,2008-02-06 13:00:27,116.72873,40.29861
7146,2008-02-06 13:00:32,116.72873,40.29861
7146,2008-02-06 13:00:37,116.72873,40.2986
7146,2008-02-06 13:00:42,116.72873,40.2986
7146,2008-02-06 13:00:47,116.72873,40.29861
7146,2008-02-06 13:00:52,116.72873,40.2986
7146,2008-02-06 13:00:57,116.72873,40.2986
7146,2008-02-06 13:01:02,116.72873,40.2986
7146,2008-02-06 13:01:07,116.72873,40.2986
7146,2008-02-06 13:01:12,116.72873,40.29861
7146,2008-02-06 13:01:17,116.72872,40.29861
7146,2008-02-06 13:01:22,116.72872,40.29861
7146,2008-02-06 13:01:27,116.72872,40.29861
7146,2008-02-06 13:01:32,116.72872,40.29861
7146,2008-02-06 13:01:37,116.72872,40.29861
7146,2008-02-06 13:01:42,116.72872,40.29861
7146,2008-02-06 13:01:47,116.72872,40.29861
7146,2008-02-06 13:01:52,116.72872,40.29862
7146,2008-02-06 13:01:57,116.72872,40.29862
7146,2008-02-06 13:02:02,116.72872,40.29862
7146,2008-02-06 13:02:07,116.72872,40.29863
7146,2008-02-06 13:02:12,116.72872,40.29863
7146,2008-02-06 13:02:17,116.72872,40.29863
7146,2008-02-06 13:02:22,116.72872,40.29863
7146,2008-02-06 13:02:27,116.72872,40.29863
7146,2008-02-06 13:02:32,116.72872,40.29863
7146,2008-02-06 13:02:37,116.72872,40.29863
7146,2008-02-06 13:02:42,116.72872,40.29863
7146,2008-02-06 13:02:50,116.72872,40.29863
7146,2008-02-06 13:02:57,116.72871,40.29863
7146,2008-02-06 13:03:02,116.72871,40.29863
7146,2008-02-06 13:03:07,116.72871,40.29863
7146,2008-02-06 13:03:07,116.72871,40.29863
7146,2008-02-06 13:03:12,116.72872,40.29863
7146,2008-02-06 13:03:12,116.72872,40.29863
7146,2008-02-06 13:03:17,116.72872,40.29863
7146,2008-02-06 13:03:22,116.72871,40.29863
7146,2008-02-06 13:03:27,116.72871,40.29862
7146,2008-02-06 13:03:32,116.72871,40.29862
7146,2008-02-06 13:03:37,116.72871,40.29862
7146,2008-02-06 13:03:42,116.72871,40.29861
7146,2008-02-06 13:03:47,116.7287,40.29862
7146,2008-02-06 13:03:52,116.7287,40.29862
7146,2008-02-06 13:03:57,116.7287,40.29863
7146,2008-02-06 13:04:02,116.7287,40.29863
7146,2008-02-06 13:04:07,116.7287,40.29863
7146,2008-02-06 13:04:12,116.7287,40.29863
7146,2008-02-06 13:04:17,116.7287,40.29863
7146,2008-02-06 13:04:22,116.7287,40.29863
7146,2008-02-06 13:04:27,116.7287,40.29863
7146,2008-02-06 13:04:32,116.7287,40.29863
7146,2008-02-06 13:04:37,116.7287,40.29862
7146,2008-02-06 13:04:47,116.7287,40.29862
7146,2008-02-06 13:04:52,116.7287,40.29861
7146,2008-02-06 13:04:57,116.7287,40.29861
7146,2008-02-06 13:05:02,116.7287,40.29861
7146,2008-02-06 13:05:07,116.7287,40.29861
7146,2008-02-06 13:05:12,116.7287,40.2986
7146,2008-02-06 13:05:17,116.7287,40.2986
7146,2008-02-06 13:05:22,116.7287,40.29861
7146,2008-02-06 13:05:27,116.7287,40.29861
7146,2008-02-06 13:05:32,116.7287,40.29861
