taxiid,timestamp,lat,log
3015,2008-02-07 19:53:07,116.49623,39.91448
3015,2008-02-07 19:53:08,116.49625,39.91448
3015,2008-02-07 19:53:09,116.49628,39.91448
3015,2008-02-07 19:53:10,116.49631,39.91449
3015,2008-02-07 19:53:11,116.49635,39.91449
3015,2008-02-07 19:53:12,116.49639,39.9145
3015,2008-02-07 19:53:13,116.49643,39.91451
3015,2008-02-07 19:53:14,116.49647,39.91451
3015,2008-02-07 19:53:15,116.49651,39.91451
3015,2008-02-07 19:53:16,116.49656,39.91451
3015,2008-02-07 19:53:17,116.4966,39.91451
3015,2008-02-07 19:53:18,116.49665,39.91451
3015,2008-02-07 19:53:19,116.4967,39.91452
3015,2008-02-07 19:53:20,116.49676,39.91452
3015,2008-02-07 19:53:21,116.49681,39.91452
3015,2008-02-07 19:53:22,116.49687,39.91452
3015,2008-02-07 19:53:23,116.49692,39.91453
3015,2008-02-07 19:53:24,116.49698,39.91453
3015,2008-02-07 19:53:25,116.49703,39.91453
3015,2008-02-07 19:53:26,116.49707,39.91453
3015,2008-02-07 19:53:27,116.49711,39.91453
3015,2008-02-07 19:53:28,116.49715,39.91453
3015,2008-02-07 19:53:29,116.49718,39.91453
3015,2008-02-07 19:53:30,116.49721,39.91453
3015,2008-02-07 19:53:31,116.49724,39.91453
3015,2008-02-07 19:53:32,116.49729,39.91454
3015,2008-02-07 19:53:33,116.49733,39.91454
3015,2008-02-07 19:53:34,116.49738,39.91455
3015,2008-02-07 19:53:35,116.49742,39.91455
3015,2008-02-07 19:53:36,116.49747,39.91455
3015,2008-02-07 19:53:39,116.49767,39.91456
3015,2008-02-07 19:53:40,116.49774,39.91456
3015,2008-02-07 19:53:41,116.49783,39.91456
3015,2008-02-07 19:53:42,116.49793,39.91456
3015,2008-02-07 19:53:43,116.49803,39.91456
3015,2008-02-07 19:53:44,116.49813,39.91456
3015,2008-02-07 19:53:45,116.49823,39.91456
3015,2008-02-07 19:53:45,116.49823,39.91456
3015,2008-02-07 19:53:46,116.49834,39.91456
3015,2008-02-07 19:53:47,116.49844,39.91456
3015,2008-02-07 19:53:48,116.49854,39.91455
3015,2008-02-07 19:53:49,116.49865,39.91455
3015,2008-02-07 19:53:50,116.49875,39.91455
3015,2008-02-07 19:53:51,116.49885,39.91456
3015,2008-02-07 19:53:52,116.49895,39.91456
3015,2008-02-07 19:53:53,116.49904,39.91457
3015,2008-02-07 19:53:54,116.49914,39.91458
3015,2008-02-07 19:53:56,116.49932,39.9146
3015,2008-02-07 19:53:57,116.49941,39.91461
3015,2008-02-07 19:53:57,116.49941,39.91461
3015,2008-02-07 19:53:58,116.4995,39.91462
3015,2008-02-07 19:53:59,116.49959,39.91463
3015,2008-02-07 19:54:00,116.49968,39.91464
3015,2008-02-07 19:54:01,116.49977,39.91465
3015,2008-02-07 19:54:02,116.49987,39.91466
3015,2008-02-07 19:54:03,116.49996,39.91467
3015,2008-02-07 19:54:04,116.50006,39.91467
3015,2008-02-07 19:54:05,116.50015,39.91467
3015,2008-02-07 19:54:06,116.50025,39.91467
3015,2008-02-07 19:54:08,116.50044,39.91467
3015,2008-02-07 19:54:09,116.50054,39.91467
3015,2008-02-07 19:54:10,116.50063,39.91467
3015,2008-02-07 19:54:11,116.50071,39.91467
3015,2008-02-07 19:54:12,116.50078,39.91467
3015,2008-02-07 19:54:12,116.50078,39.91467
3015,2008-02-07 19:54:13,116.50084,39.91467
3015,2008-02-07 19:54:13,116.50084,39.91467
3015,2008-02-07 19:54:14,116.5009,39.91468
3015,2008-02-07 19:54:14,116.5009,39.91468
3015,2008-02-07 19:54:15,116.50094,39.91468
3015,2008-02-07 19:54:15,116.50094,39.91468
3015,2008-02-07 19:54:16,116.50099,39.91468
3015,2008-02-07 19:54:16,116.50099,39.91468
3015,2008-02-07 19:54:17,116.50102,39.91469
3015,2008-02-07 19:54:17,116.50102,39.91469
3015,2008-02-07 19:54:18,116.50105,39.91469
3015,2008-02-07 19:54:18,116.50105,39.91469
3015,2008-02-07 19:54:19,116.50108,39.91469
3015,2008-02-07 19:54:19,116.50108,39.91469
3015,2008-02-07 19:54:21,116.50116,39.91469
3015,2008-02-07 19:54:21,116.50116,39.91469
3015,2008-02-07 19:54:22,116.5012,39.91469
3015,2008-02-07 19:54:22,116.5012,39.91469
3015,2008-02-07 19:54:23,116.50124,39.91468
3015,2008-02-07 19:54:24,116.50129,39.91468
3015,2008-02-07 19:54:25,116.50133,39.91468
3015,2008-02-07 19:54:26,116.50136,39.91468
3015,2008-02-07 19:54:27,116.5014,39.91469
3015,2008-02-07 19:55:08,116.50455,39.91475
3015,2008-02-07 19:55:19,116.50465,39.91432
3015,2008-02-07 19:55:20,116.50465,39.91428
3015,2008-02-07 19:55:21,116.50466,39.91424
3015,2008-02-07 19:55:22,116.50467,39.9142
3015,2008-02-07 19:55:23,116.50468,39.91416
3015,2008-02-07 19:55:24,116.50469,39.91412
3015,2008-02-07 19:55:25,116.5047,39.91408
3015,2008-02-07 19:55:26,116.5047,39.91403
3015,2008-02-07 19:55:27,116.50471,39.91398
3015,2008-02-07 19:55:28,116.50472,39.91394
3015,2008-02-07 19:55:29,116.50472,39.91389
3015,2008-02-07 19:55:30,116.50472,39.91384
3015,2008-02-07 19:55:31,116.50473,39.91379
3015,2008-02-07 19:55:32,116.50473,39.91374
3015,2008-02-07 19:55:33,116.50473,39.91369
3015,2008-02-07 19:55:34,116.50474,39.91363
3015,2008-02-07 19:55:35,116.50474,39.91358
3015,2008-02-07 19:55:37,116.50475,39.91346
3015,2008-02-07 19:55:38,116.50476,39.91341
3015,2008-02-07 19:55:48,116.5048,39.91283
3015,2008-02-07 19:55:50,116.50481,39.91272
3015,2008-02-07 19:55:51,116.50482,39.91267
3015,2008-02-07 19:55:52,116.50483,39.91262
3015,2008-02-07 19:55:53,116.50484,39.91257
3015,2008-02-07 19:55:54,116.50485,39.91252
3015,2008-02-07 19:55:55,116.50487,39.91247
3015,2008-02-07 19:55:56,116.5049,39.91242
3015,2008-02-07 19:55:57,116.50493,39.91237
