taxiid,timestamp,lat,log
6113,2008-02-05 00:23:50,116.41155,39.97308
6113,2008-02-05 00:28:51,116.4136,39.99244
6113,2008-02-05 00:28:51,116.4136,39.99244
6113,2008-02-05 00:29:32,116.4122,39.99211
6113,2008-02-05 00:33:53,116.4178,39.98957
6113,2008-02-05 00:38:55,116.41795,39.98591
6113,2008-02-05 00:39:36,116.41795,39.98591
6113,2008-02-05 00:43:56,116.41795,39.98591
6113,2008-02-05 00:48:58,116.39279,39.9869
6113,2008-02-05 00:49:39,116.38422,39.98661
6113,2008-02-05 00:54:00,116.32745,39.98498
6113,2008-02-05 00:59:42,116.27114,39.97004
6113,2008-02-05 01:04:03,116.25965,39.94568
6113,2008-02-05 01:28:31,116.1848,39.92347
6113,2008-02-05 01:32:26,116.22053,39.92337
6113,2008-02-05 01:38:34,116.25773,39.92322
6113,2008-02-05 01:42:29,116.27888,39.92412
6113,2008-02-05 01:43:36,116.2823,39.9261
6113,2008-02-05 01:48:37,116.30401,39.92696
6113,2008-02-05 01:52:32,116.30671,39.89567
6113,2008-02-05 01:53:39,116.31357,39.89555
6113,2008-02-05 01:58:41,116.31483,39.89491
6113,2008-02-05 02:02:36,116.31489,39.89468
6113,2008-02-05 02:03:42,116.31486,39.89505
6113,2008-02-05 02:32:46,116.39033,39.92737
6113,2008-02-05 02:33:52,116.39001,39.93368
6113,2008-02-05 02:38:54,116.38822,39.94394
6113,2008-02-05 02:48:57,116.38988,39.936
6113,2008-02-05 02:48:57,116.38988,39.936
6113,2008-02-05 02:52:52,116.40845,39.93941
6113,2008-02-05 02:53:59,116.4108,39.93503
6113,2008-02-05 02:59:01,116.40505,39.91709
6113,2008-02-05 03:02:56,116.40144,39.91398
6113,2008-02-05 03:04:02,116.4062,39.9141
6113,2008-02-05 03:09:04,116.41961,39.92299
6113,2008-02-05 03:14:06,116.43741,39.9322
6113,2008-02-05 03:19:07,116.43762,39.9307
6113,2008-02-05 03:23:02,116.4471,39.93453
6113,2008-02-05 03:24:09,116.44746,39.93454
6113,2008-02-05 03:44:15,116.44795,39.93453
6113,2008-02-05 03:49:21,116.44792,39.93457
6113,2008-02-05 03:58:35,116.44791,39.9346
6113,2008-02-05 04:03:25,116.44791,39.9346
6113,2008-02-05 04:07:26,116.44457,39.93239
6113,2008-02-05 04:08:40,116.43805,39.93238
6113,2008-02-05 04:13:42,116.4296,39.9058
6113,2008-02-05 04:17:29,116.42732,39.89242
6113,2008-02-05 04:18:45,116.46177,39.99504
6113,2008-02-05 04:18:45,116.46177,39.99504
6113,2008-02-05 04:49:59,116.44056,39.95606
6113,2008-02-05 05:00:02,116.48288,39.96928
6113,2008-02-05 05:08:52,116.49173,39.97071
6113,2008-02-05 05:08:52,116.49173,39.97071
6113,2008-02-05 05:08:52,116.49173,39.97071
6113,2008-02-05 05:08:52,116.49173,39.97071
6113,2008-02-05 05:08:52,116.49173,39.97071
6113,2008-02-05 05:08:52,116.49173,39.97071
6113,2008-02-05 05:08:52,116.49173,39.97071
6113,2008-02-05 05:08:52,116.49173,39.97071
6113,2008-02-05 05:08:52,116.49173,39.97071
6113,2008-02-05 05:08:52,116.49173,39.97071
6113,2008-02-05 06:03:21,116.49331,39.97787
6113,2008-02-05 06:08:23,116.49863,39.9936
6113,2008-02-05 07:47:42,116.48338,39.96298
6113,2008-02-05 07:52:44,116.46761,39.94537
6113,2008-02-05 07:56:53,116.45575,39.94774
6113,2008-02-05 07:57:45,116.45576,39.94777
6113,2008-02-05 08:02:47,116.43836,39.93956
6113,2008-02-05 08:06:56,116.43865,39.92875
6113,2008-02-05 08:07:49,116.4374,39.92788
6113,2008-02-05 08:12:50,116.43474,39.92098
6113,2008-02-05 08:12:50,116.43474,39.92098
6113,2008-02-05 08:17:52,116.44913,39.92679
6113,2008-02-05 08:22:54,116.46171,39.93245
6113,2008-02-05 08:27:03,116.47051,39.93597
6113,2008-02-05 08:27:55,116.47027,39.93596
6113,2008-02-05 08:32:57,116.46029,39.922
6113,2008-02-05 08:37:06,116.45533,39.91302
6113,2008-02-05 08:37:59,116.45464,39.90732
6113,2008-02-05 08:43:00,116.40553,39.90669
6113,2008-02-05 08:47:10,116.36866,39.9059
6113,2008-02-05 08:48:02,116.36564,39.90589
6113,2008-02-05 08:53:04,116.35703,39.91718
6113,2008-02-05 09:03:29,116.3502,39.92297
6113,2008-02-05 09:08:31,116.3498,39.93517
6113,2008-02-05 09:10:22,116.3498,39.93517
6113,2008-02-05 09:13:32,116.3498,39.93517
6113,2008-02-05 09:18:34,116.3498,39.93517
6113,2008-02-05 09:20:25,116.35562,39.93532
6113,2008-02-05 09:23:36,116.36721,39.93126
6113,2008-02-05 09:28:37,116.37363,39.93054
6113,2008-02-05 09:30:29,116.37363,39.93054
6113,2008-02-05 09:33:39,116.37363,39.93054
6113,2008-02-05 09:38:41,116.37325,39.9366
6113,2008-02-05 09:40:32,116.37335,39.94277
6113,2008-02-05 09:43:42,116.3733,39.95655
6113,2008-02-05 09:50:35,116.38901,39.95205
6113,2008-02-05 09:58:46,116.37227,39.95
6113,2008-02-05 10:03:48,116.35382,39.94361
6113,2008-02-05 10:08:50,116.3501,39.91694
6113,2008-02-05 10:08:50,116.3501,39.91694
6113,2008-02-05 10:10:41,116.34898,39.9059
6113,2008-02-05 10:13:51,116.34001,39.90812
6113,2008-02-05 10:20:44,116.35005,39.9272
6113,2008-02-05 10:23:55,116.34983,39.93306
6113,2008-02-05 10:28:56,116.3497,39.93448
6113,2008-02-05 10:30:48,116.3497,39.93448
6113,2008-02-05 10:33:58,116.3497,39.93448
6113,2008-02-05 10:39:00,116.34973,39.93469
6113,2008-02-05 10:42:52,116.33919,39.93765
6113,2008-02-05 10:44:05,116.34122,39.94086
6113,2008-02-05 10:49:06,116.34284,39.94704
6113,2008-02-05 10:52:55,116.34234,39.95668
6113,2008-02-05 10:54:08,116.34827,39.95672
6113,2008-02-05 10:59:10,116.35919,39.96612
6113,2008-02-05 11:02:59,116.35948,39.9726
6113,2008-02-05 11:04:11,116.3606,39.97526
6113,2008-02-05 11:09:13,116.37322,39.97778
6113,2008-02-05 11:20:15,116.37416,39.98065
6113,2008-02-05 11:24:11,116.37506,39.99636
6113,2008-02-05 11:25:17,116.38044,39.99644
6113,2008-02-05 11:30:18,116.37874,39.98111
6113,2008-02-05 11:33:15,116.37868,39.98109
6113,2008-02-05 11:45:21,116.37843,39.98103
6113,2008-02-05 11:54:37,116.40153,39.99035
6113,2008-02-05 11:58:30,116.40736,39.99158
6113,2008-02-05 11:59:38,116.4059,39.99378
6113,2008-02-05 12:04:40,116.40903,39.98697
6113,2008-02-05 12:07:34,116.41163,39.98705
6113,2008-02-05 12:17:52,116.41343,39.99293
6113,2008-02-05 12:22:53,116.4107,39.99561
6113,2008-02-05 12:23:43,116.40797,39.9937
6113,2008-02-05 12:27:55,116.40111,39.9759
6113,2008-02-05 12:32:57,116.39576,39.97244
6113,2008-02-05 12:33:47,116.39646,39.9739
6113,2008-02-05 12:33:47,116.39646,39.9739
6113,2008-02-05 12:37:58,116.39578,39.96898
6113,2008-02-05 12:43:50,116.34251,39.96626
6113,2008-02-05 12:48:01,116.30269,39.95687
6113,2008-02-05 12:53:03,116.30857,39.93651
6113,2008-02-05 12:53:03,116.30857,39.93651
6113,2008-02-05 12:53:53,116.30898,39.93566
6113,2008-02-05 12:58:05,116.31101,39.93825
6113,2008-02-05 13:03:06,116.32052,39.94549
6113,2008-02-05 13:03:56,116.31933,39.94537
6113,2008-02-05 13:08:11,116.31818,39.94843
6113,2008-02-05 13:13:12,116.31495,39.96635
6113,2008-02-05 13:17:00,116.30989,39.97468
6113,2008-02-05 13:18:14,116.30908,39.97474
6113,2008-02-05 13:23:16,116.31109,39.97463
6113,2008-02-05 13:27:03,116.32723,39.97508
6113,2008-02-05 13:27:03,116.32723,39.97508
6113,2008-02-05 13:28:17,116.32723,39.97508
6113,2008-02-05 13:33:19,116.34227,39.97269
6113,2008-02-05 13:37:07,116.35173,39.96624
6113,2008-02-05 13:38:20,116.36098,39.96623
6113,2008-02-05 13:43:22,116.39291,39.96716
6113,2008-02-05 13:47:10,116.41686,39.96771
6113,2008-02-05 13:48:24,116.42728,39.96803
6113,2008-02-05 13:53:25,116.44394,39.95457
6113,2008-02-05 14:01:15,116.45094,39.95942
6113,2008-02-05 14:03:32,116.46571,39.97322
6113,2008-02-05 14:08:33,116.49095,39.98668
6113,2008-02-05 14:17:25,116.49681,39.98597
6113,2008-02-05 14:17:25,116.49681,39.98597
6113,2008-02-05 14:17:25,116.49681,39.98597
6113,2008-02-05 14:41:43,116.49691,39.99536
6113,2008-02-05 14:44:33,116.49692,39.99595
6113,2008-02-05 14:49:40,116.49682,39.99597
6113,2008-02-05 14:49:40,116.49682,39.99597
6113,2008-02-05 14:49:40,116.49682,39.99597
6113,2008-02-05 14:49:40,116.49682,39.99597
6113,2008-02-05 14:49:40,116.49682,39.99597
6113,2008-02-05 14:49:40,116.49682,39.99597
6113,2008-02-05 14:49:40,116.49682,39.99597
6113,2008-02-05 14:49:40,116.49682,39.99597
6113,2008-02-05 15:34:04,116.4968,39.99582
6113,2008-02-05 15:39:06,116.51638,40.01489
6113,2008-02-05 15:42:57,116.52044,40.02879
6113,2008-02-05 15:44:08,116.52494,40.03556
6113,2008-02-05 15:49:09,116.54398,40.05911
6113,2008-02-05 15:53:00,116.55179,40.07983
