taxiid,timestamp,lat,log
2157,2008-02-02 15:14:18,116.33815,39.93058
2157,2008-02-02 15:14:45,116.33952,39.93085
2157,2008-02-02 15:14:59,116.3411,39.9309
2157,2008-02-02 15:16:42,116.3481,39.9309
2157,2008-02-02 15:17:12,116.34928,39.93087
2157,2008-02-02 15:17:12,116.34928,39.93087
2157,2008-02-02 15:19:01,116.34988,39.92098
2157,2008-02-02 15:21:51,116.3511,39.91795
2157,2008-02-02 15:24:12,116.35025,39.91272
2157,2008-02-02 15:25:21,116.35093,39.91088
2157,2008-02-02 15:25:54,116.35093,39.91005
2157,2008-02-02 15:26:40,116.35025,39.90973
2157,2008-02-02 15:27:45,116.34787,39.90593
2157,2008-02-02 15:29:46,116.34032,39.90617
2157,2008-02-02 15:30:19,116.34047,39.90713
2157,2008-02-02 15:30:40,116.34037,39.90757
2157,2008-02-02 15:30:40,116.34037,39.90757
2157,2008-02-02 15:30:47,116.34043,39.90845
2157,2008-02-02 15:32:29,116.3466,39.9126
2157,2008-02-02 15:34:07,116.34737,39.91642
2157,2008-02-02 15:34:33,116.34718,39.91795
2157,2008-02-02 15:35:32,116.3472,39.92162
2157,2008-02-02 15:36:12,116.34932,39.92198
2157,2008-02-02 15:37:14,116.35005,39.91948
2157,2008-02-02 15:37:47,116.35022,39.91923
2157,2008-02-02 15:40:56,116.35023,39.91092
2157,2008-02-02 15:42:13,116.34995,39.90732
2157,2008-02-02 15:42:24,116.35018,39.90712
2157,2008-02-02 15:48:42,116.33653,39.88702
2157,2008-02-02 15:49:08,116.33648,39.88605
2157,2008-02-02 16:13:45,116.31948,39.87472
2157,2008-02-02 16:14:02,116.31973,39.87387
2157,2008-02-02 16:14:54,116.32188,39.87153
2157,2008-02-02 16:15:36,116.32535,39.8716
2157,2008-02-02 16:16:46,116.32552,39.86733
2157,2008-02-02 16:18:25,116.32818,39.86658
2157,2008-02-02 16:18:45,116.32843,39.86658
2157,2008-02-02 16:21:36,116.34135,39.86035
2157,2008-02-02 16:22:33,116.341,39.85685
2157,2008-02-02 16:27:33,116.33958,39.83392
2157,2008-02-02 16:30:26,116.33888,39.81128
2157,2008-02-02 16:32:45,116.33922,39.8054
2157,2008-02-02 16:36:53,116.34198,39.78858
2157,2008-02-02 16:36:56,116.34198,39.78855
2157,2008-02-02 16:41:14,116.33577,39.76467
2157,2008-02-02 16:45:44,116.33872,39.74123
2157,2008-02-02 16:52:02,116.3399,39.74117
2157,2008-02-02 16:52:09,116.33955,39.74117
2157,2008-02-02 16:54:36,116.33913,39.73557
2157,2008-02-02 16:58:35,116.33582,39.72345
2157,2008-02-02 16:58:35,116.33582,39.72345
2157,2008-02-02 16:58:58,116.3352,39.72353
2157,2008-02-02 16:59:15,116.3343,39.7236
2157,2008-02-02 16:59:20,116.3344,39.72363
2157,2008-02-02 17:05:15,116.3344,39.72382
2157,2008-02-02 17:06:57,116.33353,39.72515
2157,2008-02-02 17:10:47,116.32653,39.73153
2157,2008-02-02 17:13:12,116.32635,39.74433
2157,2008-02-02 17:13:12,116.32635,39.74433
2157,2008-02-02 17:16:13,116.32562,39.7614
2157,2008-02-02 17:18:18,116.32453,39.77547
2157,2008-02-02 17:22:22,116.32187,39.79633
2157,2008-02-02 17:23:01,116.31955,39.79527
2157,2008-02-02 17:23:22,116.31822,39.79442
2157,2008-02-02 17:24:34,116.30808,39.78807
2157,2008-02-02 17:26:33,116.29748,39.78162
2157,2008-02-02 17:27:09,116.30025,39.78312
2157,2008-02-02 17:28:12,116.30758,39.78767
2157,2008-02-02 17:29:10,116.30792,39.79238
2157,2008-02-02 17:31:27,116.30728,39.80833
2157,2008-02-02 17:33:43,116.30717,39.818
2157,2008-02-02 17:35:10,116.30708,39.82317
2157,2008-02-02 17:36:27,116.30718,39.82878
2157,2008-02-02 17:39:19,116.30688,39.83303
2157,2008-02-02 17:39:52,116.30693,39.8317
2157,2008-02-02 17:39:52,116.30693,39.8317
2157,2008-02-02 17:39:57,116.30698,39.8312
2157,2008-02-02 17:40:08,116.30702,39.8305
2157,2008-02-02 17:42:41,116.30718,39.82925
2157,2008-02-02 17:47:41,116.33983,39.83983
2157,2008-02-02 17:56:38,116.39507,39.85538
2157,2008-02-02 17:56:38,116.39507,39.85538
2157,2008-02-02 17:56:38,116.39507,39.85538
2157,2008-02-02 17:56:38,116.39507,39.85538
2157,2008-02-02 17:57:51,116.39438,39.86002
2157,2008-02-02 17:58:56,116.39412,39.86332
2157,2008-02-02 17:59:11,116.3941,39.86373
2157,2008-02-02 18:04:11,116.40798,39.87075
2157,2008-02-02 18:06:31,116.41537,39.86902
2157,2008-02-02 18:07:49,116.41485,39.87875
2157,2008-02-02 18:09:45,116.41432,39.88405
2157,2008-02-02 18:10:51,116.41287,39.89072
2157,2008-02-02 18:12:47,116.41242,39.89562
2157,2008-02-02 18:13:06,116.412,39.89578
2157,2008-02-02 18:14:13,116.41058,39.8958
2157,2008-02-02 18:18:04,116.40573,39.89922
2157,2008-02-02 18:18:39,116.40298,39.8995
2157,2008-02-02 18:19:16,116.40113,39.8994
2157,2008-02-02 18:21:13,116.39645,39.89923
2157,2008-02-02 18:24:26,116.39383,39.89892
2157,2008-02-02 18:26:53,116.38592,39.899
2157,2008-02-02 18:29:04,116.37782,39.89957
2157,2008-02-02 18:29:23,116.3779,39.89907
2157,2008-02-02 18:29:28,116.3779,39.89907
2157,2008-02-02 18:31:53,116.37823,39.89455
2157,2008-02-02 18:33:09,116.37838,39.88968
2157,2008-02-02 18:33:12,116.37838,39.88965
2157,2008-02-02 18:33:18,116.37838,39.88952
2157,2008-02-02 18:35:46,116.37832,39.88902
2157,2008-02-02 18:35:52,116.37832,39.88888
2157,2008-02-02 18:37:34,116.37878,39.88205
2157,2008-02-02 18:38:22,116.3821,39.88198
